Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
desc_ev_20000089;The moon Titan, the largest moon of Saturn has been discovered by the Dutch astronomer Christiaan Huygens. Huygens was inspired by Galileo's discovery of Jupiter's four largest moons in 1610 and his improvements in telescope technology.[19] Christiaan, with the help of his brother Constantijn Huygens, Jr., began building telescopes around 1650. Christiaan Huygens discovered this first observed moon orbiting Saturn with the first telescope they built.;;;;;;;;;;;;;
ev_20000090;Stockholms Banco Issues Banknotes;;;;;;;;;;;;;
desc_ev_20000090;Johan Palmstruch had made two failed proposals for the creation of a banking institution in the 1650s before his third proposal, with the addition of a promise to pay half of the bank's profits to the crown, was accepted. King Charles X Gustav thus signed two charters on November 30, 1656 to create an exchange bank and a loans bank. The bank itself was no great innovation as it was simply an imitation of the large and successful banks in Amsterdam and Hamburg that had been founded earlier in the 17th century, but it was hoped that the bank would help to stabilise Sweden's currency. Sweden at that time did not have a single currency, rather there was one daler minted in copper (kopparmynt) and another minted in silver (silvermynt). As the metal content of a copper daler had to be worth as much as that of a silver one, this meant that copper daler were large and heavy plate-sized coins. In practice, however, the silver daler was worth more and these were often hoarded, so generally only these large kopparmynt daler were commonly available. Palmstruch's second major innovation was the introduction of paper banknotes as a solution to the bank's problems balancing deposits and loans. To cover the amounts requested by the account holders, in 1661 he began to make out credit notes (Kreditivsedlar) in round denominations which were freely transferable and backed by the promise of future payment in metal. These were the first European banknotes.;;;;;;;;;;;;;
ev_20000091;Fifty Shilling Coin Minted;;;;;;;;;;;;;
desc_ev_20000091;The English fifty shilling coin, worth 50/-, was only ever minted once, in the year 1656. It was a milled gold coin weighing 22.7 grams and with a diameter of 30 millimetres. Only eleven examples are known to survive. One extremely fine specimen was recorded to have been sold for ?15,250 in May 1989.;;;;;;;;;;;;;
ev_20000092;Business Found in Osaka;;;;;;;;;;;;;
desc_ev_20000092;A new bank and money changing facility has been found in the city of Osaka. This, being a larger business may bring us some extra income.;;;;;;;;;;;;;
ev_20000093;The Great Fire of Edo;;;;;;;;;;;;;
desc_ev_20000093;Today morning the people of Japan woke up to most of the city of Edo, our capital burning. We could barely do anything to control the fire, leading to the death of tens of thousands.;;;;;;;;;;;;;
ev_20000094;First Chocolate House Opens;;;;;;;;;;;;;
desc_ev_20000094;With the growing commerce with the New World the new plant, chocolate became more and more widespread between our nobility, leading to the opening of the first shop selling only chocolate in the World.;;;;;;;;;;;;;
ev_20000095;Coffee Introduced;;;;;;;;;;;;;
desc_ev_20000095;The new drink that has been spreading from Venice, coffee has reached our capital, becoming popular between our nobility.;;;;;;;;;;;;;
ev_20000096;Cocoa?;;;;;;;;;;;;;
desc_ev_20000096;A new luxurity, cocoa has been brought to our court by Infanta Maria Theresa. Our nobility was cautious at first but they all seemed to enjoy this new, bitter delicacy.;;;;;;;;;;;;;
ev_20000097;De Homine Published;;;;;;;;;;;;;
desc_ev_20000097;In 1658, Thomas Hobbes published the final section of his philosophical system, completing the scheme he had planned more than twenty years before. De Homine consisted for the most part of an elaborate theory of vision. The remainder of the treatise dealt cursorily with some of the topics more fully treated in the Human Nature and the Leviathan.;;;;;;;;;;;;;
ev_20000098;Great Drought!;;;;;;;;;;;;;
desc_ev_20000098;Our country faces a great drought once again leading to poverty, hunger and starvation. Our people are fighting for the tiniest of food supplies and we can do nothing about it, sadly.;;;;;;;;;;;;;
ev_20000099;First Banknotes Issued;;;;;;;;;;;;;
desc_ev_20000099;The first short-lived attempt at issuing banknotes by a central bank was in 1661 by Stockholms Banco, a predecessor of the Bank of Sweden. These replaced the copper-plates being used instead as a means of payment. This banknote issue was brought about by the peculiar circumstances of the Swedish coin supply. Cheap foreign imports of copper had forced the Crown to steadily increase the size of the copper coinage to maintain its value relative to silver. The heavy weight of the new coins encouraged merchants to deposit it in exchange for receipts. These became banknotes when the manager of the Bank decoupled the rate of note issue from the bank currency reserves.;;;;;;;;;;;;;
ev_20000100;Public Transport?;;;;;;;;;;;;;
desc_ev_20000100;A new way of transportation inside the city of Paris has been developed, called the omnibus. This is a larger car, with multiple seats pulled by a horse. This way multiple people can travel together, who go in the same direction without the use of multiple stagecoaches.;;;;;;;;;;;;;
ev_20000101;Royal Society Chartered;;;;;;;;;;;;;
desc_ev_20000101;The Royal Society of London for Improving Natural Knowledge, commonly known as the Royal Society, is a learned society for science, and is possibly the oldest such society still in existence. ;;;;;;;;;;;;;
ev_20000102;Academy of Fine Arts Founded;;;;;;;;;;;;;
desc_ev_20000102;In the classes for fine arts, sculpture, visual arts, painting, artistic concepts, art education, gold- and silversmithing, as well as graphic design, the professors and students carry out candid discussions. The master courses of Architecture and Urban Studies as well as Art and Public Space are among the most renowned in their fields.;;;;;;;;;;;;;
ev_20000103;Theatre Royal Opens on Drury Lane;;;;;;;;;;;;;
desc_ev_20000103;The Theatre Royal, Drury Lane, commonly known as Drury Lane, is a West End theatre in Covent Garden, in the London borough of Westminster. The building faces Catherine Street (earlier named Bridges or Brydges Street) and backs onto Drury Lane. The current building is the most recent in a line of four theatres which were built at the same location.;;;;;;;;;;;;;
ev_20000104;Severe Frost;;;;;;;;;;;;;
desc_ev_20000104;The winter is even more severe than what was expected previously, leading to many deaths because of the extreme cold and the low level of heating.;;;;;;;;;;;;;
ev_20000105;Prix de Rome;;;;;;;;;;;;;
desc_ev_20000105;The Prix de Rome was a scholarship for arts students. It was created, initially for painters and sculptors, in France during the reign of Louis XIV. It was an annual bursary for promising artists having proved their talents by completing a very difficult elimination contest. The prize, organised by the Acad?mie Royale de Peinture et de Sculpture (Royal Academy of Painting and Sculpture), was open to their students.;;;;;;;;;;;;;
ev_20000106;Duke of York and Albany's Maritime Regiment of Foot;;;;;;;;;;;;;
desc_ev_20000106;Duke of York and Albany's Maritime Regiment of Foot raised from the Trained Bands of London and later renamed Lord Admiral's Regiment. It is regarded as the earliest predecessor of the Royal Marines.;;;;;;;;;;;;;
ev_20000107;Gazzetta di Mantova;;;;;;;;;;;;;
desc_ev_20000107;The Gazzetta di Mantova has been published for the first time as a daily newspaper. It quickly became popular, being the first local and one of the first of the world's newspapers.;;;;;;;;;;;;;
ev_20000108;Journal des Scavans;;;;;;;;;;;;;
desc_ev_20000108;The Journal des scavans, established by Denis de Sallo, was the earliest academic journal published in Europe. Its content included obituaries of famous men, church history, and legal reports.;;;;;;;;;;;;;
ev_20000109;First Scientific Journal!;;;;;;;;;;;;;
desc_ev_20000109;The Philosophical Transactions of the Royal Society (Phil. Trans.) is a scientific journal published by the Royal Society of London. It is the first journal in the world exclusively devoted to science. The use of the word "philosophical" in the title refers to "natural philosophy", which was the equivalent of what would now be generically called "science".;;;;;;;;;;;;;
ev_20000110;Great Plague of London;;;;;;;;;;;;;
desc_ev_20000110;The plague has returned once again, killing tens of thousands of our people. The court had no choice but to be moved away in these dangerous times. The temporary capital has been chosen to be Salisbury. May God protect us from this deadly disease.;;;;;;;;;;;;;
ev_20000111;University of Kiel Founded;;;;;;;;;;;;;
desc_ev_20000111;Kiel University has been founded in the state of Kiel under the name of Academia Holsatorum Chiloniensis by Duke Christian Albert. It quickly became the largest and most prestigous university of North Germany.;;;;;;;;;;;;;
ev_20000112;The Plague Ends;;;;;;;;;;;;;
desc_ev_20000112;The great plague has finally ended, taking thousands of innocent souls with itself. We don't know what brought God's wrath upon us, but we have been severly punished for it. With the disease gone the court can finally return to London.;;;;;;;;;;;;;
ev_20000113;Great Fire of London;;;;;;;;;;;;;
desc_ev_20000113;The plague has just finished and yet again London faces another disaster. This morning a fire started somewhere leading to the ultimate destruction of great areas in the city. Luckily barely any citizen casulties have been noted, but many has been reported missing...;;;;;;;;;;;;;
ev_20000114;French Academy of Sciences Founded;;;;;;;;;;;;;
desc_ev_20000114;The French Academy of Sciences is a learned society, founded by Louis XIV at the suggestion of Jean-Baptiste Colbert, to encourage and protect the spirit of French scientific research.;;;;;;;;;;;;;
ev_20000115;Lund University Opens;;;;;;;;;;;;;
desc_ev_20000115;After the recent developements the needs of the people led to the charting and opening of a new university in Lund, the University of Lund. This will allow us to educate the coming generations better, improving our scientific output.;;;;;;;;;;;;;
ev_20000116;Dubrovnik Shaken!;;;;;;;;;;;;;
desc_ev_20000116;One of the most devastating earthquake has hit our lands. Almost the whole city, including many public buildings have been destroyed. These are dark times for our people.;;;;;;;;;;;;;
ev_20000117;Paradise Lost Published;;;;;;;;;;;;;
desc_ev_20000117;Paradise Lost is an epic poem in blank verse by the poet John Milton. The poem concerns the Biblical story of the Fall of Man: the temptation of Adam and Eve by the fallen angel Satan and their expulsion from the Garden of Eden. Milton's purpose, stated in Book I, is to "justify the ways of God to men".;;;;;;;;;;;;;
ev_20000118;First French Grenadiers;;;;;;;;;;;;;
desc_ev_20000118;A grenadier was originally a specialized soldier, first established as a distinct role in the mid-to-late 17th century by our great king, Louis. Their role was the throwing of grenades and sometimes assault operations. At that time grenadiers were chosen from the strongest and largest soldiers.;;;;;;;;;;;;;
ev_20000119;Riksbank Founded;;;;;;;;;;;;;
desc_ev_20000119;After the collapse of the previous great bank of Sweden the new bank chose not issue banknotes. This bank is the first one in whole Europe that became a national bank, the central bank of our glorious nation.;;;;;;;;;;;;;
ev_20000120;Etna Erupts!;;;;;;;;;;;;;
desc_ev_20000120;The volcano of Etna has became active once again, erupting, surprising the local population as they tried to do their best to protect themselves, it wasn't enough for many of them. We shall pray for their souls.;;;;;;;;;;;;;
ev_20000121;Hanseatic League's Last Meeting;;;;;;;;;;;;;
desc_ev_20000121;By the late 16th century, the League had imploded and could no longer deal with its own internal struggles, the social and political changes that accompanied the Protestant Reformation, the rise of Dutch and English merchants, and the incursion of the Ottoman Empire upon its trade routes and upon the Holy Roman Empire itself. Only nine members attended the last formal meeting in 1669, ending this once great trading alliance.;;;;;;;;;;;;;
ev_20000122;Famine!;;;;;;;;;;;;;
desc_ev_20000122;The recent year's bad crops and droughts led to food shortage between our borders. We can do nothing but watch as the people of our nation kills one another to eat. Even our nobles have to portion their secret food stockages.;;;;;;;;;;;;;
ev_20000123;Stradivari's First Violin;;;;;;;;;;;;;
desc_ev_20000123;A citizen of Cremona, called Stadivari has created a violin of remarkable quality. It's handcrafted and is valued really high. His name will leave a mark on the history of music, that is for sure.;;;;;;;;;;;;;
ev_20000124;Okaya&Co Ltd. Founded;;;;;;;;;;;;;
desc_ev_20000124;The first big trading company has been founded in the town of Okaya. Their business in our country led to a boost to governmental income.;;;;;;;;;;;;;
ev_20000125;Tongrentang Founded;;;;;;;;;;;;;
desc_ev_20000125;Yue Xianyang, a scientist and doctor serving under our dynasty has created a company solely for the developement of new medications and the research of herbs. We shall experience a boost to our population from the outcome of these researches.;;;;;;;;;;;;;
ev_20000126;Acad?mie Royale d'Architecture Founded;;;;;;;;;;;;;
desc_ev_20000126;An academy dedicated to the art of architecture has been founded by Louis XIV, under the impulsion of Jean-Baptiste Colbert. This may lead to the construction of buildings that shall remind the future generations of our glorious history.;;;;;;;;;;;;;
ev_20000127;Chelsea Physic Garden Established;;;;;;;;;;;;;
desc_ev_20000127;A new botanical garden has been founded in London, also referred to as Apothecaries' Garden to study the herbs we know of, and help the developement of the science of healing.;;;;;;;;;;;;;
ev_20000128;Mitsui Takatoshi Granted Permission;;;;;;;;;;;;;
desc_ev_20000128;Mitsui Takatoshi a prominent citizen of our nation has been given the right to work as a money exchanger in our country. He immediatly developed a new system of inter city loans that didn't only mean profit for him, but to the state aswell.;;;;;;;;;;;;;
ev_20000129;Royal Greenwich Observatory Begins Construction;;;;;;;;;;;;;
desc_ev_20000129;The establishment of a Royal Observatory was proposed in 1674 by Sir Jonas Moore who, in his role as Surveyor General at the Ordnance Office, persuaded King Charles II to the creation of the observatory, with John Flamsteed being installed as its director. The Ordnance Office was given responsibility for building the Observatory, with Moore providing the key instruments and equipment for the observatory at his own personal cost. Flamsteed House, the original part of the Observatory, was designed by Sir Christopher Wren, probably with the assistance of Robert Hooke, and was the first purpose-built scientific research facility in Britain.;;;;;;;;;;;;;
ev_20000130;Flavoured Ice?;;;;;;;;;;;;;
desc_ev_20000130;A new delicacy has been showed to the Parisian nobility, called "ice cream". This is a strange food made of freezing flavored liquid, then crushing it until it's soft. It really is strange, but the nobles did appreciate it, after being cautious with it at first.;;;;;;;;;;;;;
ev_20000131;Fleet Ran Aground!;;;;;;;;;;;;;
desc_ev_20000131;The fleet of Jean d'Estrees, a marshal of our nation has ran his fleet onto a reef, destroying it completely while he was heading to the port of Curacao.;;;;;;;;;;;;;
ev_20000132;First Woman With Doctorate;;;;;;;;;;;;;
desc_ev_20000132;Elena Lucrezia Cornaro Piscopia, a citizen of Mantua has succesfully finished her studies in the university of Mantua. She is the first woman in the history to ever achieve this. ;;;;;;;;;;;;;
ev_20000133;Jizya Reintroduced;;;;;;;;;;;;;
desc_ev_20000133;The Islamic tax of Jizya has been reintroduced into the law of our Empire following the recent years' wars and constructions. The population may not be happy, but this is what we must do in order to achieve our goals of expansion and developement.;;;;;;;;;;;;;
ev_20000134;Great Comet Sighted;;;;;;;;;;;;;
desc_ev_20000134;Our nation is the first to sight the great comet that appeared on the sky today. In the past people may have thought that comets bring bad luck, but luckily we live in enlightened times.;;;;;;;;;;;;;
ev_20000135;The Palatinate Acquired;;;;;;;;;;;;;
desc_ev_20000135;Our relations and diplomatic transactions with the Duchy of The Palatinate led to bright results. With the death of the last of their dynasty we inherited all of their lands. We will surely find a good opportunity to use them strategically against our rivals.;;;;;;;;;;;;;
ev_20000136;Canal du Midi Opens;;;;;;;;;;;;;
desc_ev_20000136;The Canal du Midi, a 241 kilometers long canal has been finally opened in Southern France, connecting the Garonne River to the Mediterranean and this way with the older Canal de Garonne it connects the Mediterrean with the Atlantic Ocean.;;;;;;;;;;;;;
ev_20000137;Basilica of Santa Maria della Saluta Finished;;;;;;;;;;;;;
desc_ev_20000137;A new minor basilica has been built in Venice, called Santa Maria della Salute. The Salute is a vast, octagonal building with two domes and a pair of picturesque bell-towers at the back. Built on a platform made of 1,000,000 wooden piles, it is constructed of Istrian stone and marmorino (brick covered with marble dust). At the apex of the pediment stands a statue of the Virgin Mary who presides over the church which was erected in her honour. The fa?ade is decorated with figures of Saint George, Saint Theodore, the Evangelists, the Prophets, Judith with the head of Holofernes.;;;;;;;;;;;;;
ev_20000138;Court Moved to Versailles;;;;;;;;;;;;;
desc_ev_20000138;Holy king Louis XIV moved his royal court to the palace of Versailles, founding the most well-known symbol of French Baroque and of the Absolute Monarchy.;;;;;;;;;;;;;
ev_20000139;New Tzar!;;;;;;;;;;;;;
desc_ev_20000139;A new tzar has been crowned earlier this day, as he began his rulership as Peter, the first. May he reign for a long time and bring Russia to glory!;;;;;;;;;;;;;
ev_20000140;Moscow Riots;;;;;;;;;;;;;
desc_ev_20000140;The serfs and soldiers have risen up in the city of Moscow against their officers and the nobles, butchering them as they could not hide, because of the attack's suddenness. May God save their souls.;;;;;;;;;;;;;
ev_20000141;Take Vienna!;;;;;;;;;;;;;
desc_ev_20000141;Our armies are larger than ever. Our people desire more lands, loot and glory. There is no time better than now to go and take what is rightfully ours and fulfill our goal of conquering the Habsburgs, our sworn enemies. In the name of Allah, forward!;;;;;;;;;;;;;
ev_20000142;Wild Boars Disappear;;;;;;;;;;;;;
desc_ev_20000142;Hunting has always been a part of our culture, yet the growing nobility has gone way too far with their hobby. The wild boars, once a sigil of the ancient tribes has been hunted to extinction on the Isle of Britain.;;;;;;;;;;;;;
ev_20000143;Chief Minister Assassinated!;;;;;;;;;;;;;
desc_ev_20000143;Our chief minister, Hotta Masatoshi has been executed leaving the shogun without any proper advisors. This led to reforms that were only bad for our nation and decisions that have all been regretted by our apparently weak shogun.;;;;;;;;;;;;;
ev_20000144;The Greatest Poet?;;;;;;;;;;;;;
desc_ev_20000144;A poet of our nation, Saikaku composed 23500 verses under twenty four hours. This is an achievement that the Western Barbarians shall never reach. It's a great day to be Japanese!;;;;;;;;;;;;;
ev_20000145;World's First Street Lighting;;;;;;;;;;;;;
desc_ev_20000145;The recent cold and dark winters, and the criminal acts done under the cover of these nights led to a new project in the city of London. The creation of a lantern system on the streets that were centrally operated at dark winter nights to prevent misdeeds.;;;;;;;;;;;;;
ev_20000146;Pantheon Destroyed!;;;;;;;;;;;;;
desc_ev_20000146;Our recent activities against the Ottoman Empire led to a sad result. One of our ships was given information about a possible gunpowder storage, and fired at it without order. Apparently this storage was the Acropolis, as the Ottomans believed noone would destroy such a relic of ancient times. This will surely lower the overall view of our nation.;;;;;;;;;;;;;
ev_20000147;Bulgaria Rises Up!;;;;;;;;;;;;;
desc_ev_20000147;Our European province of Bulgaria got enough of our oppresive rulership and rose up against it. We can do nothing but use our forces to recapture the lands that are rightfully ours.;;;;;;;;;;;;;
ev_20000148;The Great Siberian Road;;;;;;;;;;;;;
desc_ev_20000148;The longest road of history has begun construction joining the far east with our central provinces. This will surely be a long project, but it will lead to the developement of new cities along the way, and it will surely make trade easier.;;;;;;;;;;;;;
ev_20000149;Famine in Mexico City!;;;;;;;;;;;;;
desc_ev_20000149;The weak crops and droughts led to the shortage of food in Mexico City, one of our highest populated cities in the New World. The unrest of the population is growing slowly, but surely.;;;;;;;;;;;;;
ev_20000150;Academia Operosorum Labacensium Founded;;;;;;;;;;;;;
desc_ev_20000150;The Academia Operosorum Labacensium has been founded in the city of Ljubljana as an association of 23 scholars. We shall see an increase in scientific developement in the following years.;;;;;;;;;;;;;
ev_20000151;An European Federation?;;;;;;;;;;;;;
desc_ev_20000151;William Penn, a big real estate entrepreneur and philisopher has created an idea of the United European Nation, to stop the inner conflicts of Europe and create a location of peaceful developement in the world. His first proposal was to create an European Parliament, of course it being completely unrealistic, was denied.;;;;;;;;;;;;;
ev_20000152;Musical Traditions;;;;;;;;;;;;;
desc_ev_20000152;A new book has been assembled for Sultan II by the prince of Moldavia, Dimitrie Cantemir, who is also a historian, linguist and ethnographer, called The Book of the Science of Music. It covers the musical and other traditions of our Empire far and wide.;;;;;;;;;;;;;
ev_20000153;Bank of England Founded;;;;;;;;;;;;;
desc_ev_20000153;The establishment of the bank was devised by Charles Montagu, 1st Earl of Halifax, in 1694, to the plan which had been proposed by William Paterson three years before, but not acted upon. The Royal Charter was granted on 27 July through the passage of the Tonnage Act 1694.;;;;;;;;;;;;;
ev_20000154;Slave Ship Sinks;;;;;;;;;;;;;
desc_ev_20000154;The slave ship called Hannibal has sinked on its voyage to the New World. Luckily it was still close to the shore, but about half of the slaves still drowned or got taken away by the waves.;;;;;;;;;;;;;
ev_20000155;Press Censorship Lifted;;;;;;;;;;;;;
desc_ev_20000155;The law regulating the press has not been renewed leading to a somewhat free press in our country. This is something that has not been seen in any other western country yet. We will see how it works out.;;;;;;;;;;;;;
ev_20000156;Mughal Ship Raided;;;;;;;;;;;;;
desc_ev_20000156;One of the largest mughal ship, carrying a huge amount of treasures has been raided by the English privateer Henry Every. This is the most succesful raid we ever carried out since first used privateers. The Mughal Empire warned us that they'll expel their merchants if another ship of theirs is raided in the future.;;;;;;;;;;;;;
ev_20000157;Castillo de San Marcos Complete;;;;;;;;;;;;;
desc_ev_20000157;The largest fort in the New World has been completed in the northest part of our colonies, Florida. This shall protect it from anyone else of imperialistic goals.;;;;;;;;;;;;;
ev_20000158;Inquisitions of Evora Begun;;;;;;;;;;;;;
desc_ev_20000158;The inquisition of the jewish population of Evora has begun, as the local leading priests declared them heretic. This leaded to a massive holocaust of the local jewish people.;;;;;;;;;;;;;
ev_20000159;Charles XII Crowned;;;;;;;;;;;;;
desc_ev_20000159;Charles XII, king of Sweden has been crowned. He is already being referred to as the Swedish Meteor. Every citizen in our nation, especially the nobility predicts that he'll lead Sweden to a new glory.;;;;;;;;;;;;;
ev_20000160;Kronor Burns!;;;;;;;;;;;;;
desc_ev_20000160;The royal palace of Kronor burnt down today with the royal library. Books of great value were destroyed in the fire, last copies of old codexes aswell. This is a grim day for our nation.;;;;;;;;;;;;;
ev_20000161;Palanquin Spreads;;;;;;;;;;;;;
desc_ev_20000161;The use of palanquin has been spreading rapidly in Europe reaching every corner of it. It came to us from the Arabs. Most of the nobles of our country have also adopted it, using slaves to travel around in cities. Of course it is not so appealing to the lower classes.;;;;;;;;;;;;;
ev_20000162;First Steam Pump;;;;;;;;;;;;;
desc_ev_20000162;Thomas Savery, an English inventor and engineer has succesfully created a working steam pump that is more than useful to pump out water from mines. He was given a royal patent to start manufacturing this new invention.;;;;;;;;;;;;;
ev_20000163;Beards Taxed;;;;;;;;;;;;;
desc_ev_20000163;Peter I has issued a tax on anyone who has a beard, trying to break the ties of Russia's eastern origins and westernizing the country. Of course this reform was not popular between the nobles, especially the boyars.;;;;;;;;;;;;;
ev_20000164;Title of Khalsa Created;;;;;;;;;;;;;
desc_ev_20000164;The tenth Sikh Guru, Gobind Sinkh has introduced a new title to the Sikh society, the Khalsa, that is the collective body of all initiated Sikhs, represented by the five beloved-ones and can be called the Guru Panth, the embodiment of the Guru.;;;;;;;;;;;;;
ev_20000165;Australian Flora and Fauna Collected;;;;;;;;;;;;;
desc_ev_20000165;The first complete collection of the different types of living beings in the Australian continent has begun by explorer and scientist William Dampier.;;;;;;;;;;;;;
ev_20000166;Academy of Sciences Founded;;;;;;;;;;;;;
desc_ev_20000166;The Prussian Academy of Sciences has been founded, with well-known polymath Gottfried Wilhelm Leibniz as the president. We can expect a boost to our scientific advancement.;;;;;;;;;;;;;
ev_20000167;World's First Piano;;;;;;;;;;;;;
desc_ev_20000167;A new musical instrument has been recorded to be built in the city of Florence. It has multiple keys, which if pressed move a hammer to hit a metal string of different length. It may become popular one day.;;;;;;;;;;;;;
ev_20000168;The 18th Century!;;;;;;;;;;;;;
desc_ev_20000168;The morning was just like any other, yet the Sun today shines differently, as it dawned upon a new century of new conflicts, new inventions and a completely new era.;;;;;;;;;;;;;
ev_20000169;The 47 Ronin;;;;;;;;;;;;;
desc_ev_20000169;After the forced seppuku of daimyo Asano Naganori, his bodyguards, 47 samurai, who, with their master dead, are now ronins, have swore revenge on the killer or killers, starting their search on the same day.;;;;;;;;;;;;;
ev_20000170;Seed Drill Invented;;;;;;;;;;;;;
desc_ev_20000170;A new invention, the seed drill has been invented by agriculturist Jethro Tull. This device makes planting seeds way easier, it only needs a horse to pull it, as it sows the seeds in neat rows automaticly.;;;;;;;;;;;;;
ev_20000171;Earthquake in the Apennines;;;;;;;;;;;;;
desc_ev_20000171;An earthquake has shaken the county this morning, leading to many landslides, avalanches. Many people died, and we are still searching the remote farms, villages for survivors. Some of them were completely cut off, so we still can't be sure about the complete damage done.;;;;;;;;;;;;;
ev_20000172;Kira Yoshinaka Murdered!;;;;;;;;;;;;;
desc_ev_20000172;Daimyo Kira Yoshinaka was murdered by the 47 ronins who swore revenge. After commiting the act 46 of them commited ritual seppuku, as they completed their only remaining goal on this world.;;;;;;;;;;;;;
ev_20000173;First Mardi Gras in Mobile;;;;;;;;;;;;;
desc_ev_20000173;Mardi Gras, also Fat Tuesday in English, refers to events of the Carnival celebrations, beginning on or after the Epiphany or Kings day and culminating on the day before Ash Wednesday. Mardi Gras is French for "Fat Tuesday," reflecting the practice of the last night of eating richer, fatty foods before the ritual fasting of the Lenten season.;;;;;;;;;;;;;
ev_20000174;First Complete Census;;;;;;;;;;;;;
desc_ev_20000174;The first complete census of a region has been carried out in the island of Iceland. Due to its low population it was easier to carry out an experimental census like this. According to it, the population is around fifty thousand on the whole island.;;;;;;;;;;;;;
ev_20000175;Man in the Iron Mask Dies;;;;;;;;;;;;;
desc_ev_20000175;The strange person, who arrived to the Bastille with his face covered by a velvet cloth years ago has died in his prison cell today. His identity was not revealed after all. Some thinks that he was the legal heir of France, some think that he was a disgraced noble. Whoever he was remains a mystery for now.;;;;;;;;;;;;;
ev_20000176;The Great Storm of 1703;;;;;;;;;;;;;
desc_ev_20000176;A great storm has darkened the skies, leaving death, destruction and mayhem behind. The sea levels rose a bit and the rivers flooded. We are still unsure about the damage done, but many people died, that is for sure.;;;;;;;;;;;;;
ev_20000178;Dublin Gazette Published;;;;;;;;;;;;;
desc_ev_20000178;A Dublin Gazette was instituted by King James II. It was the official newspaper of Britain's government in Ireland. It mostly published notices of government business.;;;;;;;;;;;;;
ev_20000179;Merchant's Property Confiscated;;;;;;;;;;;;;
desc_ev_20000179;A prominent merchant's complete property has been confiscated by the local government of Osaka for conducting deals that are, according to the officials, unbecoming to the merchant class of Japan, turning him into a complete outcast of the country.;;;;;;;;;;;;;
ev_20000180;Treaty of Union;;;;;;;;;;;;;
desc_ev_20000180;With the beginning of a new century and the diplomatic tensions ending between the two countries under the English crown Scotland agreed to unite the two crowns into one, the crown of Great Britain. ;;;;;;;;;;;;;
ev_20000181;Twinings Teahouse Opened;;;;;;;;;;;;;
desc_ev_20000181;With the growing income of tea from India and China the first teahouse has been opened by Thomas Twinings, who is also a major tea importer, and is thought to be selling the best quality blends in England.;;;;;;;;;;;;;
ev_20000182;Mount Fuji Erupts;;;;;;;;;;;;;
desc_ev_20000182;The Mount Fuji, that was thought to be dormant until now have erupted once again, raining ash, dust and rocks onto the nearby lands, followed by the lava. We are still not completely sure about the casulties, but it must be thousands of lives, based on the damage done.;;;;;;;;;;;;;
ev_20000183;St Paul's Cathedral Complete;;;;;;;;;;;;;
desc_ev_20000183;A new Cathedral has been built in the location of the old one that was destroyed in the Great Fire. It was constructed in the style of the new English Baroque. Of course, being the largest cathedral in our kingdom, it immediatly became the seat of the Bishop of London and the mother church of the Diocese of London. It is a majestic, great sight, dominating the skyline of London.;;;;;;;;;;;;;
ev_20000184;New Chamber Musician;;;;;;;;;;;;;
desc_ev_20000184;Our royal court has needed a royal musician for a while now, but we found the perfect candidate. A composer who recently got popular, called Johann Sebastian Bach has been selected as royal musician for our court. He seems to excel in composing organ music.;;;;;;;;;;;;;
ev_20000185;Porcelain Produced in Europe;;;;;;;;;;;;;
desc_ev_20000185;Porcelain, a material that was long known only in the form of chinawear, as it could only be produced by the Chinese has been succesfully created in a manufactory in Dresden, leading to the creation of European porcelain and an income drop for the Chinese Empire.;;;;;;;;;;;;;
ev_20000186;Great Frost of France;;;;;;;;;;;;;
desc_ev_20000186;Our people have already experienced cold winters, but this year the winter became harsher than ever before. Many people are dying each and every day from freezings and from the attacks of the wild animals. We can do nothing but wait for spring to come from the warmth of our palace.;;;;;;;;;;;;;
ev_20000187;Flying Ship?;;;;;;;;;;;;;
desc_ev_20000187;A so called airship has been constructed in our city by a certain Bartolomeu de Gusmao, who developed the ideas of Francesco Lana de Terzi. After its construction was finished finished he showed it off at the royal court, flying a ball to the top of the hall of the Casa da India with combustion. He was rewarded for this invetion by being appointed him to a professorhip at Coimbra and making him a canon.;;;;;;;;;;;;;
ev_20000188;First Copyright Legislation;;;;;;;;;;;;;
desc_ev_20000188;The first statute to provide for copyright regulated by the government and courts had been passed in our country by her holy majesty, Anne Stuart. Prior to this a guild has been given the only right to censor, but it was less than effective, leading to the end of the press restriction in 1694. The copyright term was set to 14 years with provisions for renewal.;;;;;;;;;;;;;
ev_20000189;New Capital City!;;;;;;;;;;;;;
desc_ev_20000189;With its coastal location and recent expansion the city of St Petersburg has been considered by many to be the de facto capital of our country, but only now was it decided that the capital of Russia shall be moved there de jure aswell.;;;;;;;;;;;;;
ev_20000190;Pragmatic Sanction;;;;;;;;;;;;;
desc_ev_20000190;The Pragmatica Sanctio is an edict issued by Charles VI to ensure that the Habsburg hereditary possessions could be inherited by a daughter. This covered every land owned by the Habsburgs, but not the Imperial Crown, which remained elective. This led to the ultimate succession of his eldest daughter, Maria Theresa.;;;;;;;;;;;;;
ev_200001915;Dynasty of Hannover;;;;;;;;;;;;;
