Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
CUB_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
CUB_liberal;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;
CUB_liberal_2;Revolucionario Cubano;Revolucionario Cubano;Revolucionario Cubano;;Revolucionario Cubano;;;;;;;;;
CUB_liberal_3;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
CUB_reactionary;Realistas;Realistas;Realistas;;Realistas;;;;;;;;;
CUB_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
CYP_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
CYP_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
CYP_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
CYP_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
CYP_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
CYP_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
CYP_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
CZH_anarcho_liberal;Ceska strana libertarianismus;Ceska strana libertarianismus;Ceska Strana Libertarianismus;;Ceska strana libertarianismus;;;;;;;;;
CZH_communist;KSC;KSC;KSC;;KSC;;;;;;;;;
CZH_conservative;CSL;CSL;CSL;;CSL;;;;;;;;;
CZH_fascist;CNSP;CNSP;CNSP;;CNSP;;;;;;;;;
CZH_liberal;RSZML;RSZML;RSZML;;RSZML;;;;;;;;;
CZH_reactionary;CsND;CsND;CsND;;CsND;;;;;;;;;
CZH_socialist;CSSD;CSSD;CSSD;;CSSD;;;;;;;;;
DAI_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
DAI_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
DAI_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
DAI_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
DAI_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
DAI_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
DAI_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
DAN_anarcho_liberal;Radikale-Venstre;Radikale-Venstre;Radikale-Venstre;;Radikale-Venstre;;;;;;;;;
DAN_communist;Communists;Communistes;Kommunisten;;Comunistas;;;;;;;;;
DAN_conservative;Højre;Højre;Højre;;Højre;;;;;;;;;
DAN_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;
DAN_liberal;Venstre;Venstre;Venstre;;Venstre;;;;;;;;;
DAN_liberal_2;National-liberale;National-liberale;National-liberale;;National-liberale;;;;;;;;;
DAN_reactionary;Konge Partiet;Konge Partiet;Kongepartiet;;Konge Partiet;;;;;;;;;
DAN_socialist;Socialdemokratiet;Socialdemokratiet;Socialdemokratiet;;Socialdemokratiet;;;;;;;;;
DDR_anarcho_liberal;Libertarian Partei;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
DDR_conservative;Konservative Partei;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
DDR_conservative_2;Konservative Partei;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
DDR_conservative_3;Christlich-soziale Partei;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
DDR_communist;Kommunistische Partei;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
DDR_fascist;Patriot Partei;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
DDR_liberal;Liberale Partei;Partido Progresista;Partido Progresista;;;Partido Progresista;;;;;;;;
DDR_liberal_2;Nationalliberale Partei;Partido Progresista;Partido Progresista;;;Partido Progresista;;;;;;;;
DDR_liberal_3;Freisinnige Partei;Partido Progresista;Partido Progresista;;;Partido Progresista;;;;;;;;
DDR_reactionary;Volks Partei;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
DDR_socialist;Arbeiterpartei;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
DDR_socialist_2;Sozialdemokratische Arbeiterpartei;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
DDR_socialist_3;Sozialistische Arbeiterpartei;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
DES_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
DES_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;
DES_conservative;Union Party;Parti syndical;Union Party;;Partido de la Unión;;;;;;;;;
DES_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;
DES_liberal;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;
DES_reactionary;Mormon People's Party;Parti des Mormons;Mormon People's Party;;Partido del Pueblo Mormón;;;;;;;;;
DES_socialist;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;
DND_anarcho_liberal;Libertarian Faction;;;;;;;;;;;;;
DND_communist;Communist Faction;;;;;;;;;;;;;
DND_conservative;Askiya Faction;;;;;;;;;;;;;
DND_fascist;Fascist Faction;;;;;;;;;;;;;
DND_liberal;Reform Faction;;;;;;;;;;;;;
DND_reactionary;Religious Faction;;;;;;;;;;;;;
DND_socialist;Justice and Equality Movement;;;;;;;;;;;;;
DOM_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
DOM_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
DOM_conservative;Conservadores;Conservadores;Conservadores;;Conservadores;;;;;;;;;
DOM_conservative_2;Trinitarios;Trinitarios;Trinitarios;;Trinitarios;;;;;;;;;
DOM_conservative_3;Partido Rojo;Partido Rojo;Partido Rojo;;Partido Rojo;;;;;;;;;
DOM_conservative_4;Horacistas;Horacistas;Horacistas;;Horacistas;;;;;;;;;
DOM_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
DOM_liberal;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;
DOM_liberal_2;Partido Azúl;Partido Azúl;Partido Azúl;;Partido Azul;;;;;;;;;
DOM_liberal_3;Partido Restaurador;Partido Restaurador;Partido Restaurador;;Partido Restaurador;;;;;;;;;
DOM_liberal_4;Partido Verde;Partido Verde;Partido Verde;;Partido Verde;;;;;;;;;
DOM_liberal_5;Jimenistas;Jimenistas;Jimenistas;;Jimenistas;;;;;;;;;
DOM_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;
DOM_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
dominion_anarcho_liberal;Libertarian Party;;;;;;;;;;;;;
dominion_communist;Communist Party;;;;;;;;;;;;;
dominion_conservative;Conservative Party;;;;;;;;;;;;;
dominion_fascist;Fascist Party;;;;;;;;;;;;;
dominion_liberal;Liberal Party;;;;;;;;;;;;;
dominion_reactionary;The Old Guard;;Die Alte Garde;;;;;;;;;;;
dominion_socialist;Socialist Party;;Sozialistische Partei;;;;;;;;;;;
DZG_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
DZG_communist;Communist Arbeiterparei;Arbeiterparei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterparei;;;;;;;;;
DZG_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
DZG_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
DZG_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
DZG_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
DZG_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
DZG_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
DZG_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
DZG_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
DZG_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
DZG_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
DZG_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
ECU_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
ECU_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
ECU_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
ECU_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
ECU_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
ECU_liberal_2;Partido Liberal Radical;Partido Liberal Radical;Partido Liberal Radical;;Partido Liberal Radical;;;;;;;;;
ECU_liberal_3;Partido Progresista;Partido Progresista;Partido Progresista;;Partido Progresista;;;;;;;;;
ECU_liberal_4;Unión Republicana;Unión Republicana;Unión Republicana;;Unión Republicana;;;;;;;;;
ECU_reactionary;Partido Jesuítico;Partido Jesuítico;Partido Jesuítico;;Partido Jesuítico;;;;;;;;;
ECU_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
EGY_anarcho_liberal;Radical Faction;Faction radicale;Radikale Fraktion;;Facción radical;;;;;;;;;
EGY_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;Facción comunista;;;;;;;;;
EGY_conservative;Majlis Al-Shura;Majlis Al-Shura;Majlis Al-Shura;;Majlis Al-Shura;;;;;;;;;
EGY_conservative_2;al-Hizb al-Watani;al-Hizb al-Watani;al-Hizb al-Watani;;al-Hizb al-Watani;;;;;;;;;
EGY_fascist;Fascist Faction;Faction fasciste;Faschistische Faction;;Facción fascista;;;;;;;;;
EGY_liberal;Majlis Shurat Al-Nuwwab;Majlis Shurat Al-Nuwwab;Majlis Shurat Al-Nuwwab;;Majlis Shurat Al-Nuwwab;;;;;;;;;
EGY_liberal_2;al-Hizb al-Umma;al-Hizb al-Umma;al-Hizb al-Umma;;al-Hizb al-Umma;;;;;;;;;
EGY_reactionary;Urabist Faction;Faction urabiste;Urabist Faction;;Facción urabista;;;;;;;;;
EGY_socialist;Socialist Faction;Faction socialiste;Sozialistische Fraktion;;Facción socialista;;;;;;;;;
ELS_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
ELS_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
ELS_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
ELS_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
ELS_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
ELS_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;
ELS_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
ENG_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
ENG_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;
ENG_conservative;Conservative Party;Parti conservateur;Conservative Party;;Partido conservador;;;;;;;;;
ENG_fascist;British Union of Fascists;Union britannique des fascistes;British Union of Fascists;;Unión Británica de Fascistas;;;;;;;;;
ENG_liberal;Whig Party;Parti Whig;Whig Party;;Partido Whig;;;;;;;;;
ENG_liberal_2;Liberal Party;Parti libéral;Liberal Party;;Partido Liberal;;;;;;;;;
ENG_reactionary;Tory Party;Parti Tory;Tory Party;;Partido Nacionalista;;;;;;;;;
ENG_socialist;Labour Party;Parti travailliste;Labour Party;;Partido Laborista;;;;;;;;;
ENL_anarcho_liberal;Anarchist Party;;;;;;;;;;;;;
ENL_communist;Communist Party;;;;;;;;;;;;;
ENL_conservative;Conservative Party;;;;;;;;;;;;;
ENL_fascist;Fascist Party;;;;;;;;;;;;;
ENL_liberal;Liberal Party;;;;;;;;;;;;;
ENL_liberal_2;Liberal Party;;;;;;;;;;;;;
ENL_socialist;Labour Party;;;;;;;;;;;;;
ENL_reactionary;Tory Party;;;;;;;;;;;;;
EST_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
EST_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
EST_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
EST_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
EST_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
EST_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
EST_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
ETH_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
ETH_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
ETH_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
ETH_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
ETH_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
ETH_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
ETH_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
FIN_anarcho_liberal;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;Aktivistinen vastustuspuolue;;Aktivistinen vastustuspuolue;;;;;;;;;
FIN_communist;Punakaarti;Punakaarti;Punakaarti;;Punakaarti;;;;;;;;;
FIN_conservative;Suomalainen puolue;Suomalainen puolue;Suomalainen puolue;;Suomalainen puolue;;;;;;;;;
FIN_conservative_2;Svenska partiet;Svenska partiet;Svenska partiet;;Svenska partiet;;;;;;;;;
FIN_conservative_3;Maalaisliitto;Maalaisliitto;Maalaisliitto;;Maalaisliitto;;;;;;;;;
FIN_conservative_4;Svenska folkpartiet;Svenska folkpartiet;Svenska folkpartiet;;Svenska folkpartiet;;;;;;;;;
FIN_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;
FIN_liberal;Nuorsuomalaiset;Nuorsuomalaiset;Nuorsuomalaiset;;Nuorsuomalaiset;;;;;;;;;
FIN_liberal_2;Edistyspuolue;Edistyspuolue;Edistyspuolue;;Edistyspuolue;;;;;;;;;
FIN_liberal_3;Liberaler;Liberaler;Liberaler;;Liberaler;;;;;;;;;
FIN_reactionary;Kokoomus;Kokoomus;Kokoomus;;Kokoomus;;;;;;;;;
FIN_reactionary_2;Vikingar;Vikingar;Vikingar;;Vikingar;;;;;;;;;
FIN_socialist;Sosiaalidemokraatit;Sosiaalidemokraatit;Sosiaalidemokraatit;;Sosiaalidemokraatit;;;;;;;;;
FLA_anarcho_liberal;Radical Partij;Radical Partij;Radical Partij;;Radical Partji;;;;;;;;;
FLA_communist;Communist Partij;Partij communiste;Communist Partij;;Communist Partji;;;;;;;;;
FLA_conservative;Katholieke Partij;Katholieke Partij;Katholieke Partij;;Katholieke Partij;;;;;;;;;
FLA_conservative_2;Christene Volkspartij;Christene Volkspartij;Christene Volkspartij;;Christene Volkspartij;;;;;;;;;
FLA_fascist;Fascist Partij;Partij fasciste;Fascist Partij;;Fascist Partji;;;;;;;;;
FLA_liberal;Liberale Partij;Liberale Partij;Liberale Partij;;Liberale Partij;;;;;;;;;
FLA_reactionary;Nationalist Partij;Partij nationaliste;Nationalist Partij;;Nationalist Partij;;;;;;;;;
FLA_socialist;Werkliedenpartij;Werkliedenpartij;Werkliedenpartij;;Werkliedenpartij;;;;;;;;;
FRA_anarcho_liberal;Républicain radical;Républicain radical;Républicain radical;;Républicain radical;;;;;;;;;
FRA_communist;Parti Ouvrier Français;Parti communiste français;Parti Ouvrier Français;;Parti Ouvrier Français;;;;;;;;;
FRA_conservative;Républicain modéré;Républicain modéré;Républicain modéré;;Républicain modéré;;;;;;;;;
FRA_conservative_2;Républicain;Républicain;Républicain;;Républicain;;;;;;;;;
FRA_conservative_3;Bonapartiste;Bonapartiste;Bonapartiste;;Bonapartiste;;;;;;;;;
FRA_conservative_4;Orléaniste;Orléaniste;Orléaniste;;Orléaniste;;;;;;;;;
FRA_conservative_5;Royaliste;Royaliste;Royaliste;;Royaliste;;;;;;;;;
FRA_conservative_6;Consul;;;;;;;;;;;;;
FRA_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;
FRA_liberal;Orléaniste;Orléaniste;Orléaniste;;Orléaniste;;;;;;;;;
FRA_liberal_2;Libéral;Libéral;Libéral;;Libéral;;;;;;;;;
FRA_liberal_3;Opportunistes;Opportunistes;Opportunistes;;Opportunistes;;;;;;;;;
FRA_reactionary;Légitimiste;Légitimiste;Légitimiste;;Légitimiste;;;;;;;;;
FRA_reactionary_3;Droite nationaliste;Droite nationaliste;Droite nationaliste;;Droite nationaliste;;;;;;;;;
FRA_socialist;Républicain démocratique;Républicain démocratique;Républicain démocratique;;Républicain démocratique;;;;;;;;;
FRA_socialist_2;Possibilistes;Possibilistes;Possibilistes;;Possibilistes;;;;;;;;;
FRA_socialist_3;SFIO;SFIO;SFIO;;SFIO;;;;;;;;;
FRM_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
FRM_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
FRM_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
FRM_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
FRM_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
FRM_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
FRM_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
FRM_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
FRM_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
FRM_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
FRM_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
FRM_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
FRM_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
GBU_anarcho_liberal_93;Libertarian Faction;;;;;;;;;;;;;
GBU_communist_86;Communist Faction;;;;;;;;;;;;;
GBU_conservative_92;Mansaba Faction;;;;;;;;;;;;;
GBU_fascist_72;Fascist Faction;;;;;;;;;;;;;
GBU_liberal_79;Liberal Faction;;;;;;;;;;;;;
GBU_liberal_87;Reform Faction;;;;;;;;;;;;;
GBU_reactionary_84;Empire Faction;;;;;;;;;;;;;
GBU_socialist_85;Socialist Faction;;;;;;;;;;;;;
GBU_socialist_99;National Socialist Faction;;;;;;;;;;;;;
GCO_anarcho_liberal;Partido Radical;Parti radical;Partido Radical;;Partido Radical;;;;;;;;;
GCO_communist;Partido Communist;Parti communiste;Partido Communist;;Partido Comunista;;;;;;;;;
GCO_conservative;Partido Centralista;Parti centraliste;Partido Zentralist;;Partido Centralista;;;;;;;;;
GCO_conservative_2;Nuevo Partido Centralista;Nouveau parti centraliste;Nuevo Partido Zentralist;;Nuevo Partido Centralista;;;;;;;;;
GCO_fascist;Partido Fascist;Parti fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
GCO_liberal;Partido Federalista;Parti fédéraliste;Partido Föderalistische;;Partido Federalista;;;;;;;;;
GCO_liberal_2;Nuevo Partido Federalista;Nouveau parti fédéraliste;Nuevo Partido Föderalistische;;Nuevo Partido Federalista;;;;;;;;;
GCO_liberal_3;Partido Autonomista;Parti autonomiste;Partido Autonomist;;Partido Autonomista;;;;;;;;;
GCO_reactionary;Partido Traditionalista;Parti traditionaliste;Partido Traditionalist;;Partido Traditionalista;;;;;;;;;
GCO_socialist;Partido Socialista Revolucionario;Parti révolutionnaire socialiste;Partido Sozialistische Revolutionäre;;Partido Revolucionario Socialista;;;;;;;;;
GEO_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
GEO_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
GEO_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
GEO_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
GEO_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
GEO_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
GEO_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
GER_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
GER_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
GER_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
GER_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
GER_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
GER_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
GER_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
GER_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
GER_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
GER_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
GER_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
GER_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
GER_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
GRE_anarcho_liberal;Radical Faction;Faction radicale;Radikale Fraktion;;Facción radical;;;;;;;;;
GRE_communist;Communist Faction;Faction communiste;Kommunistische Fraktion;;Facción comunista;;;;;;;;;
GRE_conservative;French Faction;Faction française;Französische Fraktion;;Facción francesa;;;;;;;;;
GRE_conservative_2;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;;
GRE_fascist;Fascist Faction;Faction fasciste;Faschistische Faction;;Facción fascista;;;;;;;;;
GRE_liberal;British Faction;Faction britannique;Britische Fraktion;;Facción británica;;;;;;;;;
GRE_liberal_2;Neoteristikon Komma;Neoteristikon Komma;Neoteristikon Komma;;Neoteristikon Komma;;;;;;;;;
GRE_reactionary;Russian Faction;Faction russe;Russische Fraktion;;Facción rusa;;;;;;;;;
GRE_socialist;Socialist Faction;Faction socialiste;Sozialistische Fraktion;;Facción socialista;;;;;;;;;
GUA_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
GUA_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
GUA_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
GUA_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
GUA_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
GUA_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;
GUA_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
GUY_anarcho_liberal;Unity Party of Guyana;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
GUY_communist;People's Progressive Party;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
GUY_conservative;Conservative Party;Partido Moderado Liberal;Partido Moderado Liberal;;;Partido Moderado Liberal;;;;;;;;
GUY_fascist;Fascist Party;NSBD;NSBD;;NSBD;;;;;;;;;
GUY_liberal;The United Force;Partido Antireelecionista;Partido Antireelecionista;;;Partido Antireelecionista;;;;;;;;
GUY_reactionary;Radical Party;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
GUY_socialist;Working People's Alliance;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
GWA_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
GWA_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
GWA_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
GWA_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
GWA_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
GWA_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
GWA_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
