Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
wilmot_proviso_title;The Wilmot Proviso;La clause restrictive Wilmot;Das Wilmot Proviso;;La Cláusula Wilmot;;;;;;;;;
wilmot_proviso_desc;Congressman David Wilmot has suggested a bill that will ban slavery in any state acquired from the Mexican Cession. Supporting the proviso will greatly calm northern fears over Slave Power, but also increase Southern fears of abolitionism.;Le membre du congrès David Wilmot a présenté un projet de loi qui interdirait l'esclavage dans tous les Etats issus de la cession mexicaine. Soutenir ce projet apaisera grandement les craintes des Etats du nord qui sont contre l'esclavage, mais augmentera celles des Etats du sud, qui eux sont pour l'esclavage.;Kongressmitglied David Wilmot hat ein Gesetz vorgeschlagen, das die Sklaverei in allen Staaten verbietet, die aus der Mexican Cession entstanden. Die Unterstützung dieses Gesetzes wird die Furcht des Nordens vor den Sklavenstaaten stark lindern, aber auch die Ängste des Südens vor Abolitionismus schüren.;;El congresista David Wilmot ha presentado una propuesta de ley para prohibir la esclavitud en cualquier estado adquirido como consecuencia de la Cesión mexicana. Un apoyo a la propuesta aplacará los temores del norte sobre el tema de la esclavitud, pero atizará el miedo al abolicionismo en el sur.;;;;;;;;;
witwatersrand_gold_rush;Witwatersrand Gold Rush;La ruée vers l’or de Witwatersrand;Witwatersrand-Goldrausch;;Fiebre del oro en las Witwatersrand;;;;;;;;;
desc_witwatersrand_gold_rush;A Gold Rush in the Witwatersrand is making us known internationally.;Une ruée vers l’or dans le Witwatersrand nous fait connaître internationalement.;Ein Goldrausch im Witwatersrand macht uns international bekannt.;;La fiebre del oro en las Witwatersrand nos está haciendo famosos en todo el mundo.;;;;;;;;;
womens_suffrage_movement;Womens Sufferage Movement;Mouvement des suffragettes;Frauenrechtsorganisation;;Movimiento sufragista femenino;;;;;;;;;
worker_union;Worker's Union;Syndicat de salariés;Arbeitergewerkschaft;;Sindicato de trabajadores;;;;;;;;;
workshop_of_the_world;Workshop of the World;;;;;;;;;;;;;
workshop_of_the_world_desc;Our nation lies at the heart of the Industrial Revolution. Nowhere else is the growth of industry more prevalent and had more impact.;;;;;;;;;;;;;
wrv_title;Weimar Constitution;;;;;;;;;;;;;
wrv_desc;The German people united in its tribes and inspired with the will to renew and strengthen the Reich in liberty and justice, to serve internal and external tranquility, and to promote social progress, has adopted this Constitution.;;;;;;;;;;;;;
ww2grecoitaly_title;Conquest of Greece;;;;;;;;;;;;;
ww2grecoitaly_desc;Like the ancient Romans, it's time for us to assert Italian superiority and become the rulers of Greece!;;;;;;;;;;;;;
WWONE_NAME;World War One;Disposent d'un score militaire inférieur à:;Erringen Sie eine geringere Militärpunktzahl als:;;Tiene una puntuación militar menor que:;;;;;;;;;
WWONE_DESC;The World is on the brink of war. Europe is set in two alliaces, the Central Powers of Austria-Hungary and Germany, and the Triple Entente of Great Britain, France, and Russia. In the Americas, Mexico is in turmoil. The USA is a power on the rise, with a strong leader in Woodrow Wilson, and a booming economy. In Asia, Japan is another rising power, seeking to impose its rule and increase its colonial holdings across Asia. Russia is the bear of Europe, but has recently been subject to a rebellion brought on by a disasterous war with Japan. They are still a threat to be reckoned with though, as their army is one of the largest, which makes up for its technological and tactical backwardness. Germany is the finest war machine on the planet, but is being dragged down by a fading power, Austria-Hungary. The Balkans, an area full of racial unrest and tension, have almost driven Europe to war in recent years, and may well be the spark that ignites the fire looming on the dawn.;Besoins satisfaits à moins de;Erfüllte Bedürfnisse weniger als;;Necesidades satisfechas a menos de;;;;;;;;;
You_are_no_parliament!_title; Abolish the Parliament;;;;;;;;;;;;;
You_are_no_parliament!_desc; The military has taken control in the recent election and have abolished the parliament in which they control. As such, the state is fully under the control of the military.;;;;;;;;;;;;;
zanzibar_sale_title;Sell Zanzibar;;;;;;;;;;;;;
zanzibar_sale_desc;The Zanzibar coast is almost worthless to us, but might be of value to the neighbouring colonial administration in Tanganyika. We should consider selling it for a tidy profit.;;;;;;;;;;;;;
Zimmermannaccepted_Event;Mexico has accepted our proposal!;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannaccepted_DESC;Mexico has accepted our proposal concerning war against the United States, and will now declare war on the United States, calling us in. We shall provide them with supplies and monetary aid to help them in their fight.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannaccepted_1;This is great news!;États-Unis;USA;;EE UU;;;;;;;;;
zimmermanndeclined_Event;Mexico declined our offer.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndeclined_DESC;Mexico has declined our offer to attack the United States. We shall have to fight on our own them.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndeclined_1;Thats not good news;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndeliberated_Event;Shall we accept Germany's offer?;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndeliberated_DESC;Would declaring war on the United States to reclaim territory be a good idea?;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndeliberated_1;Yes, we shall reclaim our rightful land.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndeliberated_2;No, the US is too powerful.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndiscovered_Event;A secret telegram discovered!;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndiscovered_DESC;Germany has sent a telegram to the Mexican Government about them joining the war and attacking the United States. If we reveal this to the US, it will enrage them, bringing them closer to joining the war on our side.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndiscovered_1;More of our troops are dying each day, we need all the help we can get.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanndiscovered_2;We shant have those rebellious American scoundrels ruining our fun killing the huns, shall we?;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannrecieved_Event;Germany has sent a telegram to us;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannrecieved_DESC;FROM 2nd from London # 5747. "We intend to begin unrestricted submarine warfare. We shall endeavor in spite of this to keep the United States of America neutral. In the event of this not succeeding, we make Mexico a proposal of alliance on the following basis: make war together, make peace together, generous financial support and an understanding on our part that Mexico is to reconquer the lost territory in Texas, New Mexico, and Arizona. The settlement in detail is left to you. You will inform the President of the above most secretly as soon as the outbreak of war with the United States of America is certain and add the suggestion that he should, on his own initiative," invite Japan to immediate adherence and at the same time mediate between Japan and ourselves. Please call the President's attention to the fact that the ruthless employment of our submarines now offers the prospect of compelling England in a few months to make peace."" Signed", ZIMMERMANN;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannrecieved_1;Interesting, we shall have to deliberate about this.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannreleased_Event;The UK has released the Zimmermann telegram.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannreleased_DESC;Germany has sent a telegram to Mexico asking them to join the war and declare war on us.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermannreleased_1;Oh no, thats terrible!;États-Unis;USA;;EE UU;;;;;;;;;
zimmermann_telegram_DESC;The Zimmermann Telegram was a telegram from Germany to Mexico. It was a proposal to join the war for Mexico, and the promise that it would get its former land back in the west. The Foreign Secretary of the German Empire, Arthur Zimmermann, sent it to the German ambassador in Washington DC. It was intercepted by British cryptographers. ;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanntelegram_Event;Shall we send a telegram to Mexico?;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanntelegram_DESC;Would it be a good idea to send a telegram to Mexico asking them to join the war? This offer is for them to attack the USA, and in return get their historical territory back. We would provide them with arms and monetary aid, neither of which we can truly supply. We shall soon begin unrestricted submarine warfare, incresing the potential for the US to join the war. Also, the telegram has to go through British telegraph cables, since they cut our transatlantic ones.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanntelegram_1;We should send it.;États-Unis;USA;;EE UU;;;;;;;;;
Zimmermanntelegram_2;We dont need their help.;États-Unis;USA;;EE UU;;;;;;;;;
zionism;Zionism;;;;;;;;;;;;;
form_iberia_title;Become Iberia;;;;;;;;;;;;;
form_iberia_desc;We have proven our mettle and united the Iberian peninsula under our rule. Now the time has come for a new Iberian federation to be born, one that unites all of the peninsula's cultures under a single rule.;;;;;;;;;;;;;
form_mittleafrika_title;Form Mittleafrika;;;;;;;;;;;;;
form_mittleafrika_desc;Deutsch–Mittelafrika (German Central Africa), or Mittelafrika, is a German colony in Africa. It articulated Germany's foreign policy aim, prior and after World War I, of bringing the region under German domination.;;;;;;;;;;;;;
form_iberia2_title;Become Iberia;;;;;;;;;;;;;
form_iberia2_desc;We have proven our mettle and united the Iberian peninsula under our rule. Now the time has come for a new Iberian federation to be born, one that unites all of the peninsula's cultures under a single rule.;;;;;;;;;;;;;
reclaim_italian_land_title;Reclaim Italian Land in Austria;;;;;;;;;;;;;
reclaim_italian_land_desc;Our Italian brethren in Italy has since been under the rule of Austria, with current circumstances we can now reclaim and bring them to our realm;;;;;;;;;;;;;
