Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
submersible_naval_assets_desc;Submersible Naval Assets;;;;;;;;;;;;;
synthetic_graphite;Synthetic Graphite;;;;;;;;;;;;;
synthetic_graphite_desc;Synthetic Graphite;;;;;;;;;;;;;
telephone_switchboard;Telephone Switchboard;;Telefon-Zentrale;;;;;;;;;;;
telephone_switchboard_desc;The telephone switchboard is a system of electrical components used to connect telephone calls. The first telephone switchboard was invented by Hungarian Tivadar Puskás in 1877 while working for Thomas Edison. Primitive Telephone exchanges were in place for commercial applications by 1881 in the eastern US and western Europe. Telephone exchanges consisted of hundreds of 'plug boards' where a staff of operators manually 'plugged in' calls to route them. Almon Brown Strowger patented the first stepping switch in 1891, which led to automated telephone switching.;;Eine Telefon-Zentrale ist ein System aus elektronischen Komponenten und wird dazu verwendet, Anrufe zu verbinden. Die erste Telefon-Zentrale wurde 1877 von dem Ungarn Tivadar Puskás erfunden, während er für Thomas Edison arbeitete. Erste primitive Fernsprechämter für kommerzielle Einrichtungen bestanden 1881 im Osten der US und im westlichen Europa. Fernsprechämter bestanden aus hunderten von Schalttafeln, an denen Telefonisten manuell Anrufe weiterleiteten und verbanden, indem sie Kabel umstöpselten. Almon Brown Strowger patentierte 1891 den ersten Kippschalter, der zur automatischen Anrufweiterleitung führte.;;;;;;;;;;;
the_great_awakening;The Great Awakening;;;;;;;;;;;;;
theory_tech;All Techs: 1604 - 1699;;;;;;;;;;;;;
third_generation_tank_engines;Third Generation Tank Engines;;;;;;;;;;;;;
third_generation_tank_engines_desc;Third Generation Tank Engines;;;;;;;;;;;;;
torpedo_attacks;Torpedo Attacks;;Torpedo-Angriffe;;;;;;;;;;;
torpedo_attacks_desc;The torpedo is a self-propelled weapon with an explosive warhead, launched above or below the water surface, propelled underwater towards a target, and designed to detonate either on contact with its target or in proximity to it. Launched from a small ship, it can be deadly to even the largest warships.;;Ein Torpedo ist eine Waffe mit Eigenantrieb mit einem explosiven Sprengkopf, die über oder unter Wasser abgefeuert werden kann und unter Wasser auf ein Ziel zuschießt. Sie explodiert entweder bei Kontakt mit dem Ziel oder in unmittelbarer Nähe. Diese von einem kleinen Schiff abfeuerbare Waffe kann selbst für die größten Kampfschiffe tödlich sein.;;;;;;;;;;;
total_blockade_invention;Total Blockade;;;;;;;;;;;;;
tulls_seed_drill;Tull's Seed Drill;;Tulls Sämaschine;;;;;;;;;;;
tulls_seed_drill_desc;Up until this era, farmers planted the seeds for cereal crops by carrying the seeds in a bag and walking up and down the field throwing or broadcasting the seed. They broadcast the seed by hand on to the ploughed and harrowed ground. The problem with this method was that it did not give a very even distribution. It was not, therefore, an efficient use of the seed and much of it was wasted. Jethro Tull invented a Seed Drill which could be pulled behind a horse. It consisted of a wheeled vehicle containing a box filled with grain. There was a wheel-driven ratchet that sprayed the seed out evenly as the Seed Drill was pulled across the field.;;Vor dieser Epoche pflanzten Bauern die Saat für Getreide, indem sie diese in einem Beutel über das Feld trugen und ausstreuten oder verteilten. Sie taten dies von Hand auf dem gepflügten und geeggten Feldboden. Das Problem bestand in der ungleichmäßigen Verteilung des Saatguts. Es war daher keine effiziente Verwendung des Saatguts, sondern vielmehr eine Verschwendung. Jethro Tull erfand eine Sämaschine, die von einem Pferd gezogen werden konnte. Es war ein Vehikel auf Rädern mit einer Kiste voll Getreide darin. Eine radbetriebene Schraube verteilte das Saatgut gleichmäßig, wenn das Gefährt über das Feld gezogen wurde.;;;;;;;;;;;
utilitarianism_invention;Utilitarianism;;;;;;;;;;;;;
utopianism;Utopianism;;;;;;;;;;;;;
vacuum_tube;Vacuum Tube;;Vakuumröhre;;;;;;;;;;;
vacuum_tube_desc;The vacuum tube (also known as the thermionic valve) is a device that utilizes the flow of current through a vacuum. In a vacuum tube electrons travel via thermionic emission (the Edison Effect) from a hot filament (negative cathode) through the vacuum to a positive electrode (the anode). Additional electrodes were later interposed between the anode and cathode, enabling amplification and switching of signals. Vacuum tubes were essential to the production and commercialization of radio, telephones, TV, radar, and early computers;;Die Vakuumröhre (auch Elektronenröhre genannt) ist ein Gerät, das den Stromfluss durch ein Vakuum ausnutzt. Elektronen reisen in einer Vakuumröhre aufgrund von Glühemission  (dem Edison-Effekt) von einem heißen Glühfaden (der negativen Kathode) durch ein Vakuum zu einer positiven Elektrode (der Anode). Zusätzliche Elektroden wurden später zwischen der Anode und Kathode hinzugefügt und erlaubten die Verstärkung und den Wechsel von Signalen. Vakuumröhren waren ein wesentlicher Bestandteil für die Produktion und Kommerzialisierung von Radios, Telefonen, Fernsehern, Radar und den ersten Computern.;;;;;;;;;;;
vertical_spinning_loom;Vertical Spinning Loom;;;;;;;;;;;;;
video_games;Video Games;;;;;;;;;;;;;
vitalism_invention;Vitalism;;;;;;;;;;;;;
water_thermometer;Early Thermometer;;;;;;;;;;;;;
